72062,kuca,izdavanje,Beograd,Zemun,500,NULL,NULL,NULL,NULL,etažno,namešteno,NULL,NULL,NULL,NULL,NULL,NULL,5000,"U ponudi je vela kompletnovopremljena , povrsine 500m2.
Vila poseduje 4 apartmana, 6 soba, restoran za dorucak i lokal u kome je butik.
Oba  velika apartmana  imaju 2 SP sobe+ kuhnijna+dnevna soba +lodja
Druga dva apartmana su po principu studija sa cajnom kuhinjom i lodjom
Sobe su po stukturi 1-krevetne, 2-krevetne i 3-krovetne
Svaka soba ima svoje kupatilo , klimu , KTV, grejanje, mini bar, internet...
Restoran je u prizemlju potpuno opremljen
Ispred vile mali parking.
Ceo objekat pod video nadzorom.
Izdaje se na duzi vremenski period
Vila se izdaje sasvim inventarom prostorije dokumentacija /0 MICA RADAKOVICA"
72448,kuca,izdavanje,Beograd,Palilula opština,380,NULL,novo,NULL,NULL,etažno,namešteno,NULL,1,NULL,NULL,7,NULL,5000,"Agencinski ID: 56894, 12a, spratna, pr+i, struja, bazen, kanalizacija, klima, terasa(3), nov luks, novogradnja, fasada nova, garaza, parking, dvorište/bašta, cela. kuca na periferiji beograda, a samo 7 km. od centra grada. idealna za stanovanje, poslovni prostor, staracki dom i slicno.pored ove kuce ima jos jedna od 80m2. grejanje na toplotnu pumpu. Tanja. Više informacija na: www.beocitynekretnine.rs Telefoni: 060/328-3901 • 060/555-9720 • 011/328-3901. Kontakt van radnog vremena: info@beocitynekretnine.rs"
71820,kuca,izdavanje,Beograd,Savski Venac,400,NULL,novo,NULL,NULL,na struju,polunamešteno,NULL,1,NULL,NULL,NULL,NULL,4900,"Novoizgrađena kuća na četiri nivoa.
Kuća se sastoji iz četiri nivoa međusobno povezana stepenicama. Suteren u kome se nalazi ostava, vešernica, toplotna pumpa kao i sve instalacije. Prizemni sprat se sastoji iz velikog dnevnog boravka, kuhinje kao i toaleta. Prvi sprat se sastoji iz tri spavace sobe i dva kupatila. Na trećem spratu se nalaze dva kupatila, dnevni boravak kao i dve spavaće sobe i veliki garderober. Kuća poseduje veliko dvorište, optičke kablove za internet, video nadzor, alarm kao i parning mesta.
Nalazi se u neposrednoj blizini ambasada, marketa, u veoma mirnom i sigurnom komšiluku, odlično povezanom sa svim delovima grada. ID oglasa: 42758."
72407,kuca,izdavanje,Beograd,Savski Venac,600,NULL,uobičajeno,NULL,NULL,etažno,namešteno,NULL,NULL,NULL,NULL,10,1,4500,"U jednoj od najlepših i najatraktivnijih ulica na Dedinju nalazi se ova kuńa u vreme kada su najkvalitetniji materjali dopremani iz raznih krajeva sveta. Odabir uz pomoć arhitekte pao je na prirodne materjale, puno drvo, kovano gvožđe,najkvalitetnija keramika, sanitarija...
Sačinjena iz četiri nivoa, kaskadno dobila je povezane a opet dovoljno izdvojene delove prostorija gde svaka uvodi u izdvojenu priĺu. Svaka prostorija pruža poseban doživljaj. Koncept osmišljen za porodičnu atmosveru, opuštanje, uživanje, razonodu, yport. Fitnes prostor je potpuno izdvojen sa jacuzzi  kadom, kupatilom, šankom , sa izlazom na dvorište i bazen a posebnu atmosveru pruža pogled na bazen kroz stakleni deo.
Sve prostorije pokrivene su klima uređajima. Izbor grejanja plin, struja, lož ulje i kamin. U svim prostorijama postoji telefonski internet i tv prikljuĺak.
Prošetajte 3d turom i uživajte. agencijska provizija 50%"
108771,kuca,izdavanje,Beograd,Savski Venac,440,2020,novo,NULL,NULL,etažno,prazno,NULL,1,NULL,NULL,6,4,4500,"Izdaje se nova, luksuzna kućajsa bazenom u mirnoj ulici, nedaleko od Partizanovog stadiona, pogodna kako za stanovanje tako i za poslovni prostor. Kuća je podeljena na tri nivoa. U prizemlju se nalaze prostorija sa kaminom od 40m2, kuhinja i kupatilo. Na prvom spratu su tri prostorije i kupatilo, dok se na drugom spratu nalaze još dve prostorije i još jedno kupatilo. Takođe, kuća poseduje i garažu od 60m2 za više vozila. Unutrašnjost kuće napravljena je od izuzetno kvalitetnih materijala (pod od mermera, gelenderi od kovanog gvožđa...). Kuća je obezbeđena alarmom i video nadzorom. 
Agencijska provizija je u skladu sa našim Opštim uslovima poslovanja.
www.jevticnekretnine.rs"
71699,kuca,izdavanje,Beograd,Savski Venac,550,2000,NULL,NULL,NULL,etažno,prazno,NULL,NULL,NULL,NULL,NULL,NULL,4500,"Izdajemo kucu u veoma mirnom i sigurnom komsiluku u rezidencijalnom delu Dedinja, u neposrednoj blzini Belog dvora i brojnih ambasada. Kuca se nalazi na placu od 6,7 ari,od cega kuca ima 550m2,a dvoriste 1,20 ari. Kuca se sastoji od suterena, prizemlja, prvog sprata i polu potkrovlja.fSuteren ima 209m2 i sastoji se od: kotlarnice, vinske ostave, vesernice, ostave, prostorije sa dva rezervoara od po 3 tone za loz ulje za grejanje sa protiv pozarnim vratima, prostorije za rekreaciju sa teretanom i stolom za bilijar, saunom, kupatilom i toaletom. Prizemlje se sastoji od: radne sobe, velike dnevne sobe, trpezarije, kuhinje sa Mielle ugradnim elementima, gostinskim toaletom i hodnikom koji vodi u garazni prostor za dva automobila. Prvi sprat se sastoji od: pet spavacih soba, jedno veliko kupatilo koje je u sklopu master sobe i jedno manje kupatilo. Dve sobe imaju terase koje su okrenute ka ulicnom delu, a jedna soba ima terasu okrenutu ka dvoristu. Polupotkrovlje se sastoji od: tri sobe, dva kupatila. Ima ukupuno 5 klima, od kojih je jedna u suterenu, jedna u prizemlju, 3 na prvom spratu. Grejanje je na loz ulje i na struju. Moguce je koristiti u svrhu stambenog i poslovnog prostora.Kuca je opremljena ugradnim plakarima, a po dogovoru moze biti polunamestena ili kompletno namestena. Kuca je useljiva od 01. Marta 2021. godine. prostorije dokumentacija Anastazia Bojanic 063/867-3560,011/409-3903, Reg.br 109 ST/2 Mackov kamen  -imamo slicne NEKRETNINE BEOGRAD http://www.nekretnineobradovic.rs/stan-beograd-realestate/kartica.php?id=5795"
72027,kuca,izdavanje,Beograd,Savski Venac,600,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,6,5,4500,"Odlična kuća sama na placu za izdavanje koja se nalazi u veoma mirnoj, slabo prometnoj ulici na Dedinju. Veoma mirna lokacija, jedna od najboljih na Dedinju na svega par minuqa udaljenosti od brojnih intrenacionalnih škola, vrtića i predstavništava.
Kuća poseduje lepo uređenu baštu u kaskadi koja je orjentisana prema bazenu koji čini ovu nekretninu luksuznom. Veliki, udoban dnevni boravak kompletno opremljen nameštajem po meri, orijentisan je prema dvorištu i bazenu. Stepenicama se stiže do kuhinje i trpezarije koja izlazi na jednu manju terasu. Sobe su kružno rasporedjene na međuspratove objekta, te svaka poseduje sopstveni garderober i kupatilo. Mediteranski dizajn, dosta kamena u enterijeru, kameni podovi i visoki plafoni, kao i bazen i sauna su prednosti ove luksuzne kuće.
U suterenu su na raspolaganju prostorije za peglanje i sušenje veša, prostor za teretanu, dodatni mokri čvor i jedna velika prostorija koja gleda direktno na bazen. Kuća poseduje jednu veliku garažu i više parking mesta ispred kuće. Odličan izbor za veliku poordicu koja teži uživanju u luksuzu, te boravku na rezidencijalnom delu grada. "
108682,kuca,izdavanje,Beograd,Savski Venac,604,NULL,uobičajeno,NULL,NULL,NULL,prazno,NULL,1,NULL,NULL,1,1,4500,"Dedinje , Augusta Cesarca , rezidencijalna zona ,perfekna vila 604m2 , na placu 4 ara , savrseno locirana i pozicionirana , sagradjena 1996. godine , EG / podno i zidno ,gas, struja , nafta , ..... otvoren bazen , garaža za dva veća automobila. 


Struktura : ulazni antre sa garderoberom, odakle 5 stepenika vodi u prostran dnevni boravak koji je povezan sa kaminskom sobom. Levo od ulaznog hodnika 5 stepenika vodi u trpezariju i dvodelnu kuhinju sa ostavom , a iz dnevnog boravka opet 5 stepenika vodi u spavacu sobu sa kupatilom ,garderoberom i posebnom terasom. Ispred spavace sobe stepenište u obliku mosta vodi na mezanin gde se desno nalazi jedna spavaća soba sa kupatilom (gostinjska spavaća soba), a levo je gostinjski toalet i radna soba ( ili dečiji dnevni boravak) sa terasom i staklenom baštom.Na I spratu se nalaze tri spavaće sobe, dva kupatila , dva velika garderobera. Sa tog nivoa izlazi se kružnim stepenicama na pokriveni vidikovac, odakle se pruža divan pogled na Košutnjak i deo Beograda u pravcu Ade Ciganlije. 

Iz trpezarije se izlazi na terasu iznad bazena. Iz dnevnog boravka se izlazi na terasu ispred bazena. Iz dnevnog boravka 5 stepenika vodi dole , pravo u garažu, odakle desno još nekoliko stepenika na dole izlazi desno u teretanu iz koje je pogled na bazen (u bazen kroz veliki prozor koji se nalazi ispod površine vode), tu je i sauna,Jakuzzi kada za dve osobe, šank i kupatilo sa Jakuzzi tuš kabijom. Levo se ulazi u hodnik koji povezuje kotlarnicu, tri sobe za poslugu i vešernicu. Odatle desetak stepenica vodi do dvorišta pored bazena. Sve spavaće sobe, kao i dnevni boravak imaju klima uređaj. Postoji telefonski, internet i televizijski priključak u svim prostorijama. , Agencijska provizija 50%"
72381,kuca,izdavanje,Beograd,Zvezdara opština,500,NULL,novo,NULL,NULL,etažno,polunamešteno,NULL,1,NULL,NULL,NULL,NULL,4500,"Izdaje se veća porodična Vila u blizini Liona, Bulevara kralja Aleksandra i tramvajskih stanica kao i u blizini Zvezdara Teatra. Vila je savremenog izgleda sa luksuznim enterijerom i modernom kuhinjom. Ima dnevnu sobu i trpezariju, 6 spavaćih soba, 1 master kupatilo sa jakuzzi-jem i finskom saunom, 3 standardna kupatila, 1 toalet, ugradne ormane, prostop za teretanu i nekoliko pomoćnih prostorija. Tamno zemljani tonovi u kombinaciji sa prirodnim kamenom, luksuznim sanitarijama, stolarijom i zidnim dekorom, dodatno naglašavaju kvalitet gradnje i ugrađenih materijala. Vila je namenjena kako za porodice, tako i za mlade parove i profesionalce koji žele luksuz i komfor na odličnoj lokaciji. Pored stanovanja u Vili je moguće organizovati i razne vrste poslovanja kao i manju specijaliustičku bolnicu ili ambulantu. Lokacija je opremljena kamerama, interfonom i alarmom. Osnovne informacije: Struktura preko 6 soba. Spratnost Po+Pr+1+Pk. Površina 500m2.  Uknjižen. Godina izgradjne 2006. Stolarija Aluminium - Drvo. Visina plafona preko 2.5m. Broj mokrih čvorova 5. Broj spavaćih soba 6. Broj toaleta 1. Broj kupatila 4. Udaljenost od centra 4.2 km. Grejanje Etažno na struju i etažno na mazut, preko klima uređaja. Parking Garaža i ispred objekta. Dodatni prostor Prostorije u podrumu, dvorište/bašta, roštilj u dvorištu, prostor za teretanu na 1 spratu, ostave Agencijska usluga 50% od prve zakupnine po realizaciji. ID oglasa: 37509."
72418,kuca,izdavanje,Beograd,Zvezdara opština,461,NULL,novo,NULL,NULL,NULL,prazno,NULL,1,NULL,NULL,9,4,4500,"U jednom od najlepših delova Zvezdare, ušuškana u mirnoj ulici, ali na minut od Bulevara. U neposrednoj blizini Zvezdara Teatra, škola, restorana, pijace. 
Veliki dnevni boravak povezan sa trpezarijom, kuhinjom, izlazom na zadnji deo dvorišta u kojem je prijatan vrt sa delom za roštilj, ležaljkama. Potpuna privatnost. Moderne linije uklopljene sa vrhunskim prirodnim materijalima. 
Master spavaća poseduje spavaći deo, garderober, prostor za teretanu, jacuzzi, saunu, radni deo. 
Vila je potpuno pokrivena sa najnovijim video nadzorom i alarmom. "
72089,kuca,izdavanje,Beograd,Savski Venac,600,NULL,novo,NULL,NULL,na struju,polunamešteno,NULL,1,NULL,NULL,6,NULL,4500,"Ograđena vila sa bazenom. Suteren- pomoćnepprostorije, ostava, sauna, teretana. Visoko prizemlje - dnevna soba, kuhinja, trpezarija. Sprat - spavaće sobe sa kupatilima. garaža za 2 automobila. Izdaje se polunameštena. 
Veoma interesantna i udobna, u veoma mirnoj ulici. D020213 Plaćanje mesečno, depozit, agencijska provizija 50%"
71928,kuca,izdavanje,Beograd,Voždovac opština,440,NULL,uobičajeno,NULL,NULL,etažno,prazno,NULL,NULL,NULL,NULL,10,4,4500,"*** Retko u ponudi. Novoizgrađena vila, lux. Izgrađena je od visoko kvalitetnih materijala. Nalazi se u mirnom kraju, nedaleko od Partizanovog stadiona. Poseduje tri nivoa. Prizemlje je 40m2 prostora sa kaminom, kuhinjom i kupatilom. Na prvom spratu su tri prostorije i kupatilo. Na drugom spratu su još dve prostorije sa dva kupatila. U suterenu je garaža od 60m2 za više automobila. Vila ima i bazen. 
Obezbeđena je alarmom i video nadzorom. Po dogovoru, kuća može biti nameštena. Pogodna je za stanovanje kao i za poslovni prostor. U kući se nije živelo. Pozovite za više informacija i razgledanje.

Agencijska proviziba je 50% od prve zakupnine."
71972,kuca,izdavanje,Beograd,Zvezdara opština,461,NULL,novo,NULL,NULL,etažno,prazno,NULL,1,NULL,NULL,7,5,4500,"Izdaje se  zasebna lux kuća sa garažom i dvorištem,Kuća se izdaje polunameštena sa opremljenom kuhinjom.Kuća poseduje 3 standardna kupatila i jedno kupatilo sa đakuzijem i finskom saunom,iposeduje  dvorište sa  rošticjem,obezbeđena je alarmom,kamerama interfonom.
Izdaje se za potrebe stanovanja i poslovnog prostora.

Agencijska provizija iznosi za ZAKUPCA 50% OD PRVE MESEČNE ZAKUPNINE.

Kontakt Sandra 064/6860779"
71624,kuca,izdavanje,Beograd,Savski Venac,550,NULL,uobičajeno,NULL,NULL,etažno,NULL,NULL,1,NULL,NULL,5,4,4500,"ODaIČNA KUĆA SA SOPSTVENIM DVORIŠTEM.REZIDENCIJALNA ZONA

Kuća se sastoji iz tri nivoa međusobno povezana stepenicama. 
Suteren od 209m2  koji se sastoji od:kotlarnice,vinske ostave,vešernice,ostave,prostorije sa dva rezervoara od po tri tone za lož ulje za grejanje sa ptotiv požarnim vratima,prostorije za rekreaciju sa teretanom i  stolom za bilijar,saunom, kupatilom i wc-om.
Prizemlje :radna sobe,prostran dnevni boravak,trpezarija,kuhinja sa Mielle ugradnim elementima ,gostinskim wc-om i hodnikom koji vodi u garažni prostor za dva automobile
1 sprat: pet spavaćih soba,jedno veliko kupatilo za master bad room i jedno dečije kupatilo.Dve sobe imaju terase koje gledaju na ulicu i master ima terasu koja gleda na vrt.
Postoji i polu potkrovlje koje se može adaptirati.
DODATNO: na svakom nivou klime (suteren,prizemlje 24-ka,sprat tri klime).Grejanje je na lož ulje i struju, podno grejanje gde god ima keramike i mermera.
Kuća nije opremljena sem ugradnih plakara ,po dogovoru može biti polunameštena ili kompletno nameštena.
Nalazi se u neposrednoj blizini ambasada, marketa, u veoma mirnom i sigurnom komšiluku, odlično povezanom sa svim delovima grada.
Kontakt : 060/555-74-18
Agencijska provizija 50%"
71712,kuca,izdavanje,Beograd,Savski Venac,450,1935,uobičajeno,NULL,NULL,na gas,polunamešteno,NULL,1,NULL,NULL,6,3,4300,"6,0 Kuca , Savski Venac , Dedinje , blizina Uzicke , rezidencijalna zona , ekskluzivna lokacija , 450m2 , 35 ari , autenticna , salonska vila ,  pozicionirana u mirnoj ulici , u  neposrednoj blizini  Internacionalnih škola , okružena predivnim   dvorištem , cetinarima , egzoticnim zelenilom  ,  prostranim , otvorenim bazenom , garaza , teci broj parking mesta ...rentira se prazna ili namestena , zavisno od potreba zakupca ....
Struktura :
VPR - antre ,  prostrana dnevna soba sa bibliotekom - dva salona sa izlazom na terasu sa silaskom u bastu , prostrana  kuhinja , trpezarija , terasa  , toalet .

1 .sprat - prostrani antre / radni deo  , terasa , dve spavace sobe , dva kupatila 

PTK - spavaca / radna  soba  .

NPR - dve  spavace sobe / hoby prostor , gym , ostava , tehnicka prostorija , kupatilo . Agencijska provizija 50%"
109013,kuca,izdavanje,Beograd,Savski Venac,350,NULL,NULL,NULL,NULL,etažno,namešteno,NULL,1,NULL,NULL,5,NULL,4200,"Agencijski ID: 43897, 2a, spratna, struja, kanalizacija, klima, telefon, terasa, garaza, podrum, pogodan za pp, cela. Ranka. Više informacija na: www.beocitynekretnine.rs Telefoni: 060/328-3901 • 060/555-9720 • 011/328-3901. Kontakt van radnog vremena: info@beocitynekretnine.rs"
